"nome","cor","codigo","tipo_produto","genero","preco","preco_antigo","desconto","tamanhos_disponiveis","tamanhos_com_estoque","em_estoque","descricao","complemento","link"
"Chinelo Couro Pegada 133155","155-02 ANILINA 24L CRAVO","2365271","Chinelo","Unissex","169.99","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44","38 (1un) | 40 (1un)","true","Couro da Pegada Os cal&ccedil;ados da Pegada s&atilde;o produzidos em couro de alta qualidade, conhecido por sua maciez, resist&ecirc;ncia e durabilidade. O couro utilizado proporciona um ajuste confort&aacute;vel aos p&eacute;s, adaptando-se &agrave; sua anatomia e garantindo um produto de longa vida &uacute;til. Conforto e Estilo O design do&nbsp;Chinelo Couro Pegada 133155 alia conforto e estilo, sendo ideal para uso di&aacute;rio e momentos de lazer. Sua constru&ccedil;&atilde;o anat&ocirc;m","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-pegada-133155-155-02-anilina-24l-cravo"
"Chinelo Couro Pegada 134501 Anilina","134501-01 PINHAO","2377893","Chinelo","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (2un) | 38 (2un) | 39 (3un) | 40 (5un) | 42 (1un)","true","Conforto pensado para o dia a dia Se voc&ecirc; busca um chinelo que v&aacute; al&eacute;m do b&aacute;sico, o Pegada 134501 entrega conforto e prote&ccedil;&atilde;o em todos os detalhes. O cabedal em couro leg&iacute;timo &eacute; totalmente forrado por dentro, garantindo um toque macio contra a pele e evitando atrito. A palmilha em EVA moldada acompanha o formato do p&eacute;, proporcionando leveza ao caminhar sem reter calor em excesso. O passador entre os dedos &eacute; feito em tecido, o q","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-pegada-134501-anilina-134501-01-pinhao"
"Chinelo Couro Pegada 134501 Anilina","134501-02 cravo","2377893","Chinelo","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (2un) | 38 (1un) | 39 (3un) | 40 (4un)","true","Conforto pensado para o dia a dia Se voc&ecirc; busca um chinelo que v&aacute; al&eacute;m do b&aacute;sico, o Pegada 134501 entrega conforto e prote&ccedil;&atilde;o em todos os detalhes. O cabedal em couro leg&iacute;timo &eacute; totalmente forrado por dentro, garantindo um toque macio contra a pele e evitando atrito. A palmilha em EVA moldada acompanha o formato do p&eacute;, proporcionando leveza ao caminhar sem reter calor em excesso. O passador entre os dedos &eacute; feito em tecido, o q","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-pegada-134501-anilina-134501-02-cravo"
"Chinelo Couro Pegada 134501 Anilina","03 preto","2377893","Chinelo","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","38 (1un) | 39 (3un) | 40 (3un) | 42 (1un)","true","Conforto pensado para o dia a dia Se voc&ecirc; busca um chinelo que v&aacute; al&eacute;m do b&aacute;sico, o Pegada 134501 entrega conforto e prote&ccedil;&atilde;o em todos os detalhes. O cabedal em couro leg&iacute;timo &eacute; totalmente forrado por dentro, garantindo um toque macio contra a pele e evitando atrito. A palmilha em EVA moldada acompanha o formato do p&eacute;, proporcionando leveza ao caminhar sem reter calor em excesso. O passador entre os dedos &eacute; feito em tecido, o q","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-pegada-134501-anilina-03-preto"
"Chinelo Couro Plus Size Pegada 530641","641-04 ANILINA PRETO PLUS","2364999","Chinelo","Unissex","229.90","0","0","45 | 46 | 47 | 48","45 (1un)","true","Chinelo Couro Plus Size Pegada 530641 - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-plus-size-pegada-530641-641-04-anilina-preto-plus"
"Chinelo Couro Plus Size Pegada 530641","641-02 ANILINA PINHAO  PL","2364999","Chinelo","Unissex","229.90","0","0","45 | 46 | 47 | 48","45 (3un) | 47 (1un)","true","Chinelo Couro Plus Size Pegada 530641 - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-couro-plus-size-pegada-530641-641-02-anilina-pinhao-pl"
"Chinelo Dedo Cartago 11729 Montreal","BI162 MARROM/MARROM","2366605","Chinelo","Unissex","52.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","37/38 (10un) | 40 (8un) | 41 (4un) | 45 (3un)","true","Conforto O Chinelo Cartago Montreal 11729 foi projetado para oferecer uma experi&ecirc;ncia de uso superior em conforto e bem-estar, sua palmilha &eacute; confeccionada em PVC de alta qualidade, proporcionando uma sensa&ccedil;&atilde;o de suavidade e adaptando-se aos contornos dos p&eacute;s. Esse material &eacute; conhecido por sua leveza e capacidade de absor&ccedil;&atilde;o de impacto, garantindo conforto mesmo ap&oacute;s longos per&iacute;odos de uso. ​ O solado &eacute; feito de borracha","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-11729-montreal-bi162-marrom-marrom"
"Chinelo Dedo Cartago 11729 Montreal","BI163 PRETO/PRETO","2366605","Chinelo","Unissex","52.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","37/38 (6un) | 39 (1un) | 40 (10un)","true","Conforto O Chinelo Cartago Montreal 11729 foi projetado para oferecer uma experi&ecirc;ncia de uso superior em conforto e bem-estar, sua palmilha &eacute; confeccionada em PVC de alta qualidade, proporcionando uma sensa&ccedil;&atilde;o de suavidade e adaptando-se aos contornos dos p&eacute;s. Esse material &eacute; conhecido por sua leveza e capacidade de absor&ccedil;&atilde;o de impacto, garantindo conforto mesmo ap&oacute;s longos per&iacute;odos de uso. ​ O solado &eacute; feito de borracha","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-11729-montreal-bi163-preto-preto"
"Chinelo Dedo Cartago 12390 Sevilha","BD152 CINZA/AZUL/VERMELHO","2366249","Chinelo","Unissex","94.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44","37/38 (4un)","true","Conforto O Chinelo Cartago Sevilha 12390 foi desenvolvido para proporcionar conforto real desde o primeiro uso. Um dos principais destaques &eacute; a palmilha em EVA macio, que se molda aos contornos dos p&eacute;s, oferecendo sensa&ccedil;&atilde;o de acolhimento a cada passo. Esse material, conhecido por sua leveza e flexibilidade, absorve suavemente os impactos da caminhada, o que ajuda a reduzir o cansa&ccedil;o ao longo do dia. Al&eacute;m disso, a superf&iacute;cie da palmilha conta com u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12390-sevilha-bd152-cinza-azul-vermelho"
"Chinelo Dedo Cartago 12397 Palermo","BE705 CINZA/MARROM","2366248","Chinelo","Unissex","54.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","42 (1un)","true","Conforto O conforto &eacute; um dos principais diferenciais do Chinelo Cartago Palermo 12397, pensado para acompanhar o ritmo do dia a dia sem causar desconforto, mesmo ap&oacute;s longos per&iacute;odos de uso. Palmilha anat&ocirc;mica com textura suave: produzida em material de alta densidade, a palmilha oferece apoio eficiente ao arco do p&eacute; e leve absor&ccedil;&atilde;o de impacto. Sua superf&iacute;cie texturizada ajuda a reduzir o atrito e permite uma sensa&ccedil;&atilde;o de maciez","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12397-palermo-be705-cinza-marrom"
"Chinelo Dedo Cartago 12397 Palermo","BE706 CINZA/AZUL","2366248","Chinelo","Unissex","55.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","39 (1un) | 40 (4un) | 42 (2un)","true","Conforto O conforto &eacute; um dos principais diferenciais do Chinelo Cartago Palermo 12397, pensado para acompanhar o ritmo do dia a dia sem causar desconforto, mesmo ap&oacute;s longos per&iacute;odos de uso. Palmilha anat&ocirc;mica com textura suave: produzida em material de alta densidade, a palmilha oferece apoio eficiente ao arco do p&eacute; e leve absor&ccedil;&atilde;o de impacto. Sua superf&iacute;cie texturizada ajuda a reduzir o atrito e permite uma sensa&ccedil;&atilde;o de maciez","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12397-palermo-be706-cinza-azul"
"Chinelo Dedo Cartago 12432 Atlanta II","AY837 PRETO/BEGE","2366748","Chinelo","Unissex","42.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","39 (2un) | 40 (9un) | 41 (20un) | 42 (4un) | 43/44 (17un)","true","Versatil O Chinelo Cartago 12432 Atlanta II se adapta com facilidade ao dia a dia, combinando com diferentes estilos e ocasi&otilde;es casuais. Sua proposta leve e despojada permite usar tanto em momentos de lazer quanto em compromissos informais, como passeios ao ar livre, encontros com amigos ou tarefas r&aacute;pidas na cidade. Com visual moderno e f&aacute;cil de combinar, &eacute; o tipo de chinelo que vai bem com bermudas, cal&ccedil;as leves e camisetas b&aacute;sicas &mdash; sempre com u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12432-atlanta-ii-ay837-preto-bege"
"Chinelo Dedo Cartago 12432 Atlanta II","BK659 PRETO/AZUL","2366748","Chinelo","Unissex","39.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","Sem estoque no momento","false","Versatil O Chinelo Cartago 12432 Atlanta II se adapta com facilidade ao dia a dia, combinando com diferentes estilos e ocasi&otilde;es casuais. Sua proposta leve e despojada permite usar tanto em momentos de lazer quanto em compromissos informais, como passeios ao ar livre, encontros com amigos ou tarefas r&aacute;pidas na cidade. Com visual moderno e f&aacute;cil de combinar, &eacute; o tipo de chinelo que vai bem com bermudas, cal&ccedil;as leves e camisetas b&aacute;sicas &mdash; sempre com u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12432-atlanta-ii-bk659-preto-azul"
"Chinelo Dedo Cartago 12432 Atlanta II","ay832 marrom/bege","2366748","Chinelo","Unissex","42.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","37/38 (5un) | 39 (10un) | 40 (24un) | 41 (9un) | 42 (14un) | 43/44 (15un)","true","Versatil O Chinelo Cartago 12432 Atlanta II se adapta com facilidade ao dia a dia, combinando com diferentes estilos e ocasi&otilde;es casuais. Sua proposta leve e despojada permite usar tanto em momentos de lazer quanto em compromissos informais, como passeios ao ar livre, encontros com amigos ou tarefas r&aacute;pidas na cidade. Com visual moderno e f&aacute;cil de combinar, &eacute; o tipo de chinelo que vai bem com bermudas, cal&ccedil;as leves e camisetas b&aacute;sicas &mdash; sempre com u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12432-atlanta-ii-ay832-marrom-bege"
"Chinelo Dedo Cartago 12484 Maranello","BI211 CINZA/PRETO","2366247","Chinelo","Unissex","119.90","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44","Sem estoque no momento","false","Conforto A palmilha em EVA expandido do Chinelo Cartago Maranello 12484 oferece uma experi&ecirc;ncia de conforto que se nota desde o primeiro passo. Com textura suave ao toque e alta capacidade de adapta&ccedil;&atilde;o ao formato do p&eacute;, ela absorve os impactos da caminhada e reduz a press&atilde;o nas &aacute;reas de maior contato. Essa maciez cont&iacute;nua proporciona al&iacute;vio para quem passa longos per&iacute;odos em p&eacute; ou busca relaxamento ao final do dia, tornando o u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12484-maranello-bi211-cinza-preto"
"Chinelo Dedo Cartago 12484 Maranello","BI212 CINZA/AZUL VERMELHO","2366247","Chinelo","Unissex","119.90","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44","Sem estoque no momento","false","Conforto A palmilha em EVA expandido do Chinelo Cartago Maranello 12484 oferece uma experi&ecirc;ncia de conforto que se nota desde o primeiro passo. Com textura suave ao toque e alta capacidade de adapta&ccedil;&atilde;o ao formato do p&eacute;, ela absorve os impactos da caminhada e reduz a press&atilde;o nas &aacute;reas de maior contato. Essa maciez cont&iacute;nua proporciona al&iacute;vio para quem passa longos per&iacute;odos em p&eacute; ou busca relaxamento ao final do dia, tornando o u","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-cartago-12484-maranello-bi212-cinza-azul-vermelho"
"Chinelo Dedo Havaianas Top Herois 25/26","herois branco/marinho","2526416","Chinelo","Unissex","74.99","0","0","33/34 | 35/36 | 37/38 | 39/40 | 41/42 | 43/44 | 45/46 | 47/48","35/36 (9un) | 37/38 (12un) | 39/40 (7un) | 41/42 (7un)","true","Conforto e estilo O modelo oferece o conforto tradicional da Havaianas, com palmilha macia que garante bem-estar no uso di&aacute;rio. O visual com estampa de her&oacute;is traz um toque jovem e moderno, perfeito para quem gosta de um estilo casual e descontra&iacute;do. Material do cal&ccedil;ado&nbsp; Fabricado em borracha de alta qualidade, material caracter&iacute;stico da Havaianas, o chinelo proporciona, leveza e flexibilidade, conforto ao caminhar, alta durabilidade, solado com textura qu","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-havaianas-top-herois-25-26-herois-branco-marinho"
"Chinelo Dedo Ipanema 27324 Jurrasic Park","BH918 VERDE/VERDE","2351185","Chinelo","Unissex","28.99","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35 | 36","29/30 (1un)","true","Chinelo Dedo Ipanema 27324 Jurrasic Park - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-ipanema-27324-jurassic-park-bh918-verde-verde"
"Chinelo Dedo Ipanema 27507 Pluma","bw111bege/bege/a","2544386","Chinelo","Unissex","44.99","0","0","33/34 | 35 | 36 | 37 | 38 | 39/40","33/34 (1un) | 35 (4un) | 36 (5un) | 37 (2un) | 39/40 (3un)","true","Chinelo Dedo Ipanema 27507 Pluma - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-ipanema-27507-pluma-bw111bege-bege-a"
"Chinelo Dedo Ipanema 27507 Pluma","bx498 preto/preto","2544386","Chinelo","Unissex","44.99","0","0","33/34 | 35 | 36 | 37 | 38 | 39/40","33/34 (2un) | 35 (4un) | 36 (7un) | 37 (3un) | 38 (4un)","true","Chinelo Dedo Ipanema 27507 Pluma - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-ipanema-27507-pluma-bx498-preto-preto"
"Chinelo Dedo Ipanema 27507 Pluma","by309 bege/marrom","2544386","Chinelo","Unissex","44.99","0","0","33/34 | 35 | 36 | 37 | 38 | 39/40","33/34 (1un) | 35 (4un) | 36 (8un) | 37 (5un) | 38 (5un) | 39/40 (2un)","true","Chinelo Dedo Ipanema 27507 Pluma - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-ipanema-27507-pluma-by309-bege-marrom"
"Chinelo Feminina Boaonda 1319 Lilly Borboleta","250-002 ACAI/BORBOLETA","2360485","Chinelo","Feminino","89.90","0","0","33/34 | 35/36 | 37/38 | 39/40","33/34 (5un) | 35/36 (11un) | 37/38 (11un) | 39/40 (4un)","true","Chinelo Feminina Boaonda 1319 Lilly Borboleta - Chinelo Feminino","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-boaonda-1319-lily-borboleta-250-002-acai-borboleta"
"Chinelo Feminina Boaonda 1319 Lilly Borboleta","250-001 PRETO/BORBOLETA","2360485","Chinelo","Feminino","89.90","0","0","33/34 | 35/36 | 37/38 | 39/40","33/34 (3un) | 35/36 (14un) | 37/38 (18un) | 39/40 (1un)","true","Chinelo Feminina Boaonda 1319 Lilly Borboleta - Chinelo Feminino","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-boaonda-1319-lily-borboleta-250-001-preto-borboleta"
"Chinelo Feminino Boaonda 1319.1000 Lily","001preto/preto1319-1000-b","2560226","Chinelo","Feminino","84.99","0","0","33/34 | 35/36 | 37/38 | 39/40","33/34 (3un) | 35/36 (13un) | 37/38 (11un) | 39/40 (2un)","true","Chinelo Feminino Boaonda Lily Borboleta O Chinelo Feminino Boaonda Lily Borboleta foi desenvolvido para oferecer conforto, leveza e bem-estar em todos os momentos do dia. Com design delicado e moderno, &eacute; ideal para quem busca um chinelo pr&aacute;tico, confort&aacute;vel e vers&aacute;til para o uso di&aacute;rio, lazer e momentos de descanso. Palmilha macia A palmilha macia do Chinelo Boaonda Lily foi desenvolvida para proporcionar uma sensa&ccedil;&atilde;o agrad&aacute;vel ao caminhar.","Conforto que você sente desde o primeiro uso","https://www.chinelarialeilaneneves.com.br/chinelo-boaonda-1319-lilly-001preto-preto1319-1000-b"
"Chinelo Feminino Boaonda 1319.1000 Lily","004 capuccino/capuccino","2560226","Chinelo","Feminino","84.99","0","0","33/34 | 35/36 | 37/38 | 39/40","33/34 (3un) | 35/36 (12un) | 37/38 (8un) | 39/40 (1un)","true","Chinelo Feminino Boaonda Lily Borboleta O Chinelo Feminino Boaonda Lily Borboleta foi desenvolvido para oferecer conforto, leveza e bem-estar em todos os momentos do dia. Com design delicado e moderno, &eacute; ideal para quem busca um chinelo pr&aacute;tico, confort&aacute;vel e vers&aacute;til para o uso di&aacute;rio, lazer e momentos de descanso. Palmilha macia A palmilha macia do Chinelo Boaonda Lily foi desenvolvida para proporcionar uma sensa&ccedil;&atilde;o agrad&aacute;vel ao caminhar.","Conforto que você sente desde o primeiro uso","https://www.chinelarialeilaneneves.com.br/chinelo-boaonda-1319-1000-lily-004-capuccino-capuccino"
"Chinelo Feminino Dedo Havaianas Slim Glitter II","slim/glitter ii areia","2561540","Chinelo","Feminino","79.99","0","0","33/34 | 35/36 | 37/38 | 39/40 | 41/42","33/34 (2un) | 35/36 (10un) | 37/38 (9un) | 39/40 (9un) | 41/42 (2un)","true","Conforto Produzido com material leve e macio, proporciona sensa&ccedil;&atilde;o agrad&aacute;vel ao caminhar. O solado texturizado auxilia na estabilidade, tornando o uso confort&aacute;vel por longos per&iacute;odos. Glitter Elegante A tira com acabamento brilhante adiciona um toque moderno e feminino, ideal para compor looks casuais, de ver&atilde;o e at&eacute; produ&ccedil;&otilde;es mais arrumadas. Praticidade F&aacute;cil de cal&ccedil;ar e combinar, &eacute; uma excelente op&ccedil;&atil","A Havaianas que te faz brilhar","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-havaianas-slim-glitter-dois-new-slim-glitter-ii-areia"
"Chinelo Feminino Dedo Havaianas Slim Glitter II","slim/glitter canyon clay","2561540","Chinelo","Feminino","79.99","0","0","33/34 | 35/36 | 37/38 | 39/40 | 41/42 | 43/44 | 45/46","33/34 (2un) | 35/36 (9un) | 37/38 (14un) | 39/40 (5un) | 41/42 (3un)","true","Conforto Produzido com material leve e macio, proporciona sensa&ccedil;&atilde;o agrad&aacute;vel ao caminhar. O solado texturizado auxilia na estabilidade, tornando o uso confort&aacute;vel por longos per&iacute;odos. Glitter Elegante A tira com acabamento brilhante adiciona um toque moderno e feminino, ideal para compor looks casuais, de ver&atilde;o e at&eacute; produ&ccedil;&otilde;es mais arrumadas. Praticidade F&aacute;cil de cal&ccedil;ar e combinar, &eacute; uma excelente op&ccedil;&atil","A Havaianas que te faz brilhar","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-havaianas-slim-glitter-dois-new-slim-glitter-canyon-clay"
"Chinelo Feminino Dedo Havaianas Slim Glitter II","slim/glitter cafe","2561540","Chinelo","Feminino","79.99","0","0","33/34 | 35/36 | 37/38 | 39/40 | 41/42","33/34 (1un) | 35/36 (4un) | 37/38 (3un)","true","Conforto Produzido com material leve e macio, proporciona sensa&ccedil;&atilde;o agrad&aacute;vel ao caminhar. O solado texturizado auxilia na estabilidade, tornando o uso confort&aacute;vel por longos per&iacute;odos. Glitter Elegante A tira com acabamento brilhante adiciona um toque moderno e feminino, ideal para compor looks casuais, de ver&atilde;o e at&eacute; produ&ccedil;&otilde;es mais arrumadas. Praticidade F&aacute;cil de cal&ccedil;ar e combinar, &eacute; uma excelente op&ccedil;&atil","A Havaianas que te faz brilhar","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-havaianas-slim-glitter-dois-new-slim-glitter-cafe"
